,id,name,artist,lien,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
0,33xMbeHzmWd6Od0BmLZEUs,2K,Nosaj Thing,https://open.spotify.com/track/33xMbeHzmWd6Od0BmLZEUs,0.31,0.445,7,-13.355,0.0863,0.094,0.0678,0.113,0.122,95.36
1,3UnyplmZaq547hwsfOR5yy,4 Billion Souls,The Doors,https://open.spotify.com/track/3UnyplmZaq547hwsfOR5yy,0.419,0.565,5,-11.565,0.0347,0.137,0.337,0.128,0.648,151.277
2,1w8QCSDH4QobcQeT4uMKLm,4 Minute Warning,Radiohead,https://open.spotify.com/track/1w8QCSDH4QobcQeT4uMKLm,0.354,0.302,9,-13.078,0.0326,0.59,0.0709,0.111,0.223,123.753
3,7J9mBHG4J2eIfDAv5BehKA,7 Element,Vitas,https://open.spotify.com/track/7J9mBHG4J2eIfDAv5BehKA,0.727,0.785,5,-6.707,0.0603,0.325,0.126,0.31,0.96,129.649
4,1VZedwJj1gyi88WFRhfThb,#9 Dream,R.E.M.,https://open.spotify.com/track/1VZedwJj1gyi88WFRhfThb,0.571,0.724,0,-5.967,0.026,0.0231,0.00311,0.0919,0.385,116.755
5,3DSmOF7ETJHAQEqqgoSJao,#9 Dream,a-ha,https://open.spotify.com/track/3DSmOF7ETJHAQEqqgoSJao,0.579,0.777,4,-7.505,0.0304,0.0177,0.000248,0.422,0.481,109.994
6,5HPnumlogzZtpLEaORZjz1,10 Lovers,The Black Keys,https://open.spotify.com/track/5HPnumlogzZtpLEaORZjz1,0.606,0.638,3,-6.994,0.0339,0.0434,0.000247,0.0887,0.817,97.992
7,6i99ThziImjuFABb8rUQvy,11th Dimension,Julian Casablancas,https://open.spotify.com/track/6i99ThziImjuFABb8rUQvy,0.574,0.925,6,-2.766,0.0463,0.00164,0.0243,0.115,0.369,125.501
8,0nkLI0pdyTRpq7BsTFBufZ,12:51,The Strokes,https://open.spotify.com/track/0nkLI0pdyTRpq7BsTFBufZ,0.452,0.889,4,-3.838,0.0379,0.312,0.8,0.558,0.591,145.056
9,6Yu1OL8I0D4vjOzYdsXYGK,12:51,The Strokes,https://open.spotify.com/track/6Yu1OL8I0D4vjOzYdsXYGK,0.451,0.889,4,-3.838,0.0379,0.312,0.8,0.558,0.592,145.056
10,2HvTGx5fzFGpHSyRNvXd9T,12 Bar Original - Anthology 2 Version,The Beatles,https://open.spotify.com/track/2HvTGx5fzFGpHSyRNvXd9T,0.6,0.535,9,-8.178,0.0298,0.00154,0.102,0.123,0.566,122.678
11,2XS4lIQ1bl9KSNsYtkqK46,15 Minutes,The Strokes,https://open.spotify.com/track/2XS4lIQ1bl9KSNsYtkqK46,0.337,0.885,2,-3.566,0.0419,0.004,0.0378,0.141,0.389,83.001
12,6dsq7Nt5mIFzvm5kIYNORy,15 Step,Radiohead,https://open.spotify.com/track/6dsq7Nt5mIFzvm5kIYNORy,0.6,0.853,1,-7.584,0.0423,0.0489,0.346,0.0934,0.847,94.457
13,1wKGGfnznnXIvupuEZt9mM,17,Perfume Genius,https://open.spotify.com/track/1wKGGfnznnXIvupuEZt9mM,0.396,0.141,6,-16.115,0.0294,0.919,0.434,0.339,0.0443,68.03
14,7Jjqx75QRHaYsxF5WnHovC,21 Gun Salute,Half Moon Run,https://open.spotify.com/track/7Jjqx75QRHaYsxF5WnHovC,0.594,0.61,11,-10.57,0.0388,0.829,0.208,0.077,0.289,129.963
15,7BIPYQPHbPVDE9UsA0eT72,22h22,Ariane Moffatt,https://open.spotify.com/track/7BIPYQPHbPVDE9UsA0eT72,0.35,0.0959,10,-17.471,0.0439,0.964,0.0024,0.106,0.108,143.861
16,4KEw5m7CZXVbpWbHVK4OrV,28 Jours,Karkwa,https://open.spotify.com/track/4KEw5m7CZXVbpWbHVK4OrV,0.15,0.237,3,-10.799,0.0323,0.778,0.0977,0.0897,0.0733,67.276
17,2YTRLoG5jdzCp4yg3B6OnH,39,Vinnie Who,https://open.spotify.com/track/2YTRLoG5jdzCp4yg3B6OnH,0.733,0.719,5,-8.776,0.0462,0.0609,0.108,0.0807,0.327,114.959
18,5MPryR3oJGmWnSYM7X2GGE,50/50,The Strokes,https://open.spotify.com/track/5MPryR3oJGmWnSYM7X2GGE,0.491,0.93,11,-6.412,0.0347,4.23e-05,0.612,0.219,0.623,99.924
19,4ymUtICOpIlyvFf3URM7XZ,50 Shades of Beige,Radio Radio,https://open.spotify.com/track/4ymUtICOpIlyvFf3URM7XZ,0.703,0.7,2,-6.152,0.135,0.049,0.0,0.365,0.512,119.966
20,2lffRiAET2Xt6BNb4EmkS2,80's Comedown Machine,The Strokes,https://open.spotify.com/track/2lffRiAET2Xt6BNb4EmkS2,0.488,0.503,0,-8.89,0.0326,0.00583,0.809,0.101,0.38,144.035
21,3oQ52Mqz2ih8KjligVoQrG,96.7 The Pipe,Mac DeMarco,https://open.spotify.com/track/3oQ52Mqz2ih8KjligVoQrG,0.583,0.917,6,-8.96,0.567,0.493,0.0608,0.296,0.44,171.157
22,5h8G81Ls00kyf1UEen0gBB,106.2 Breeze FM,Mac DeMarco,https://open.spotify.com/track/5h8G81Ls00kyf1UEen0gBB,0.487,0.753,6,-10.533,0.306,0.665,0.00144,0.231,0.847,112.907
23,6Tq4LginUMBOgZrUs8M40h,143 (Kelly's song) 2011,Jake Shimabukuro,https://open.spotify.com/track/6Tq4LginUMBOgZrUs8M40h,0.37,0.361,9,-12.271,0.0321,0.81,0.87,0.113,0.479,66.409
24,7ynvnjTj1XI8ByUq3F8MUw,400 Lux,Lorde,https://open.spotify.com/track/7ynvnjTj1XI8ByUq3F8MUw,0.512,0.474,2,-8.36,0.0371,0.0787,0.00345,0.134,0.194,183.991
25,4wHh4AljzbSGMJvynLgK1q,1517,The Whitest Boy Alive,https://open.spotify.com/track/4wHh4AljzbSGMJvynLgK1q,0.784,0.539,11,-7.676,0.0406,0.317,0.377,0.0989,0.962,122.53
26,2UFEbNhbk9GsxCigXPq3XI,1990 - Danse Mix,Jean Leloup,https://open.spotify.com/track/2UFEbNhbk9GsxCigXPq3XI,0.599,0.939,2,-5.714,0.0746,0.000555,0.0,0.0947,0.648,121.853
27,7IcXkPWjwqUCCkI2mUf02h,2024,Cage The Elephant,https://open.spotify.com/track/7IcXkPWjwqUCCkI2mUf02h,0.243,0.984,10,-3.384,0.323,2.32e-05,0.00938,0.131,0.239,180.979
28,1595LW73XBxkRk2ciQOHfr,A-Punk,Vampire Weekend,https://open.spotify.com/track/1595LW73XBxkRk2ciQOHfr,0.548,0.816,2,-4.478,0.0499,0.0104,0.0543,0.152,0.857,174.993
29,2vEkF5UazjaBL6CpG2BZgq,The Abduction,John Williams,https://open.spotify.com/track/2vEkF5UazjaBL6CpG2BZgq,0.159,0.23,2,-15.441,0.033,0.672,0.848,0.0951,0.0632,84.933
30,6GWS0Nb3ybf3tQXZ0FlfZf,Aberdeen,Cage The Elephant,https://open.spotify.com/track/6GWS0Nb3ybf3tQXZ0FlfZf,0.154,0.972,7,-3.626,0.111,0.000913,0.247,0.368,0.213,205.467
31,5FcjGGKpQx6dvuGcbAcFtC,Above You,The Whitest Boy Alive,https://open.spotify.com/track/5FcjGGKpQx6dvuGcbAcFtC,0.725,0.774,4,-6.402,0.174,0.135,0.126,0.0844,0.72,78.976
32,4YpfqCRwb3ttShlTNaB2jU,Abraham,Sufjan Stevens,https://open.spotify.com/track/4YpfqCRwb3ttShlTNaB2jU,0.365,0.0299,6,-20.546,0.0709,0.946,0.49,0.111,0.255,80.762
33,00fyPXxe2SCBHnFwEO9Eh1,Across The Universe - Take 2 / Anthology 2 Version,The Beatles,https://open.spotify.com/track/00fyPXxe2SCBHnFwEO9Eh1,0.488,0.341,2,-11.907,0.0256,0.681,0.0,0.0844,0.463,79.377
34,691jw4auDZjaTOwUJmtoSy,Across The Universe - World Wildlife Fund Version / Remastered 2009,The Beatles,https://open.spotify.com/track/691jw4auDZjaTOwUJmtoSy,0.461,0.575,10,-10.709,0.0538,0.517,0.0,0.138,0.549,82.634
35,4dkoqJrP0L8FXftrMZongF,Across The Universe - Remastered 2009,The Beatles,https://open.spotify.com/track/4dkoqJrP0L8FXftrMZongF,0.257,0.412,1,-11.788,0.0287,0.361,8.68e-05,0.0702,0.858,152.126
36,2Yh0H2OXI2UItG9GGfQzlK,Across The Universe - Remastered 2009,The Beatles,https://open.spotify.com/track/2Yh0H2OXI2UItG9GGfQzlK,0.252,0.395,1,-12.323,0.0283,0.405,0.000119,0.0635,0.84,154.06
37,0IxxqsYBcCHEQ1HqLYJnwx,Act Naturally - Remastered 2009,The Beatles,https://open.spotify.com/track/0IxxqsYBcCHEQ1HqLYJnwx,0.702,0.447,7,-10.122,0.0308,0.366,0.0,0.153,0.944,93.02
38,1aQmitUScES0kpdge6BtF4,Ad Lib Blues,Lester Young,https://open.spotify.com/track/1aQmitUScES0kpdge6BtF4,0.704,0.317,0,-13.127,0.0551,0.956,0.499,0.139,0.783,108.165
39,7or26qS3BfpTtWO3BFw5GE,Addicted,Amy Winehouse,https://open.spotify.com/track/7or26qS3BfpTtWO3BFw5GE,0.786,0.846,8,-3.752,0.0391,0.00144,0.0172,0.101,0.695,107.976
40,22cDldSuj9rgIMXwn4Ofn0,Adult Diversion,Alvvays,https://open.spotify.com/track/22cDldSuj9rgIMXwn4Ofn0,0.327,0.948,8,-4.355,0.0711,0.0355,0.515,0.126,0.469,177.328
41,5MbRyPfgokD3c6nxCV7TFG,Adventures in Your Own Backyard,Patrick Watson,https://open.spotify.com/track/5MbRyPfgokD3c6nxCV7TFG,0.353,0.547,5,-9.793,0.0364,0.126,0.116,0.323,0.213,146.043
42,3H3cOQ6LBLSvmcaV7QkZEu,Aerodynamic,Daft Punk,https://open.spotify.com/track/3H3cOQ6LBLSvmcaV7QkZEu,0.624,0.911,7,-7.482,0.0524,0.329,0.861,0.0727,0.135,122.902
43,3Vef8GlFWEzrP23UwHjWWl,Afraid of Time,Hans Zimmer,https://open.spotify.com/track/3Vef8GlFWEzrP23UwHjWWl,0.251,0.00342,9,-38.794,0.0433,0.919,0.0255,0.117,0.0504,119.997
44,6D43oUO6nImERk2psfXdNY,Afterlife,Arcade Fire,https://open.spotify.com/track/6D43oUO6nImERk2psfXdNY,0.638,0.873,11,-5.545,0.0363,0.0943,0.0395,0.226,0.682,115.95
45,7H819kvtogxVpKDFplUFKc,Ah Holy Jesus,Sufjan Stevens,https://open.spotify.com/track/7H819kvtogxVpKDFplUFKc,0.161,0.176,8,-14.604,0.0446,0.986,0.000232,0.178,0.0808,67.503
46,67kwRadxmmURPuWIpEyymY,Ah Holy Jesus (a capella),Sufjan Stevens,https://open.spotify.com/track/67kwRadxmmURPuWIpEyymY,0.16,0.17,8,-20.478,0.0376,0.994,0.763,0.0941,0.0399,134.526
47,1FEYWXG23hr3m2vXHpbZeq,Ah Holy Jesus (with reed organ),Sufjan Stevens,https://open.spotify.com/track/1FEYWXG23hr3m2vXHpbZeq,0.296,0.164,5,-12.602,0.0348,0.959,0.0,0.201,0.253,85.346
48,1SfOQKZv0c9FqNXd2Kjt6P,Ain't No Rest For The Wicked,Cage The Elephant,https://open.spotify.com/track/1SfOQKZv0c9FqNXd2Kjt6P,0.639,0.908,0,-5.575,0.138,0.0735,0.0,0.553,0.926,156.029
49,3OUpVpFeNx5jeInhHqiNfs,Ain't She Sweet - Anthology 1 Version,The Beatles,https://open.spotify.com/track/3OUpVpFeNx5jeInhHqiNfs,0.495,0.854,4,-5.699,0.0434,0.208,0.0,0.0371,0.819,77.967
50,2zsz6dip4W83IlAgp2zP4Y,Ain't She Sweet - Anthology 3 Version,The Beatles,https://open.spotify.com/track/2zsz6dip4W83IlAgp2zP4Y,0.81,0.502,4,-10.399,0.0541,0.0805,0.0564,0.177,0.685,121.466
51,3OsUjkcv1C1v5udFhgRSFg,Airbag,Radiohead,https://open.spotify.com/track/3OsUjkcv1C1v5udFhgRSFg,0.306,0.872,2,-7.313,0.05,0.00792,0.8,0.261,0.648,167.946
52,2Ol6GoKiAvPOyk52QIQvf7,À La Chaîne,Karkwa,https://open.spotify.com/track/2Ol6GoKiAvPOyk52QIQvf7,0.314,0.874,9,-6.33,0.0398,0.05,0.0784,0.411,0.398,159.829
53,1mYPdmzGjsYpWnFF2XO3MJ,Alaska,Karkwa,https://open.spotify.com/track/1mYPdmzGjsYpWnFF2XO3MJ,0.216,0.517,2,-8.211,0.0325,0.0366,0.318,0.35,0.129,99.434
54,4knSB7lhQAtO6UqUeaGox8,Alger,Jean Leloup,https://open.spotify.com/track/4knSB7lhQAtO6UqUeaGox8,0.792,0.892,7,-5.626,0.171,0.109,0.0,0.0695,0.816,108.305
55,27U2Idl2Jl63dltNrgP6rm,Aliens,Fleece,https://open.spotify.com/track/27U2Idl2Jl63dltNrgP6rm,0.426,0.502,1,-11.085,0.0296,0.582,0.206,0.123,0.153,130.018
56,0HadrlP2mwJidGF3pyBX4H,Alive,Daft Punk,https://open.spotify.com/track/0HadrlP2mwJidGF3pyBX4H,0.723,0.716,3,-6.407,0.0437,5.42e-05,0.905,0.072,0.0748,128.701
57,1PH5Es89c1cENU8WVuWwbp,Alive,Daft Punk,https://open.spotify.com/track/1PH5Es89c1cENU8WVuWwbp,0.723,0.716,3,-6.407,0.0437,5.42e-05,0.905,0.072,0.0748,128.701
58,22ZIa4vKhUFzb4YZqp7g94,All About Us,Brazilian Girls,https://open.spotify.com/track/22ZIa4vKhUFzb4YZqp7g94,0.729,0.767,3,-6.809,0.0621,0.121,0.0294,0.0839,0.748,119.965
59,5GRhjCK4XgTajZvcP8FsRw,All Alone,Humble Braggers,https://open.spotify.com/track/5GRhjCK4XgTajZvcP8FsRw,0.432,0.796,0,-9.39,0.0546,0.000613,1.79e-05,0.239,0.183,119.997
60,2hkfe7ug1Wabzapt5HQec4,All Ears,The Whitest Boy Alive,https://open.spotify.com/track/2hkfe7ug1Wabzapt5HQec4,0.457,0.0952,2,-15.476,0.0413,0.693,0.032,0.113,0.138,139.432
61,1Lwux3cAXrUG3UWjUEGteT,All Goes Wrong,Nick Galemore,https://open.spotify.com/track/1Lwux3cAXrUG3UWjUEGteT,0.665,0.809,9,-8.263,0.0391,0.0382,0.855,0.378,0.472,120.009
62,62nFeTispaiYq1KzGrONsl,All I Ever Wanted,Vance Joy,https://open.spotify.com/track/62nFeTispaiYq1KzGrONsl,0.518,0.624,0,-6.134,0.0256,0.0312,0.000171,0.131,0.241,87.565
63,51ygW389BW4Dut3B69pSwc,All I Need,Radiohead,https://open.spotify.com/track/51ygW389BW4Dut3B69pSwc,0.668,0.477,4,-8.709,0.0358,0.517,0.446,0.139,0.0966,88.005
64,0MOMLuhHqNgJ7uAceOPmfj,All I've Ever Known,Bahamas,https://open.spotify.com/track/0MOMLuhHqNgJ7uAceOPmfj,0.669,0.203,5,-11.059,0.0317,0.706,0.221,0.107,0.265,125.864
65,5tztLBvTlNC15Np2tnQ5Ll,All I've Got To Do - Remastered 2009,The Beatles,https://open.spotify.com/track/5tztLBvTlNC15Np2tnQ5Ll,0.49,0.579,1,-10.301,0.0344,0.217,0.0,0.0644,0.879,119.403
66,3rrtbnOBDzKQfyYKTezEFe,All Is Full of Love,Björk,https://open.spotify.com/track/3rrtbnOBDzKQfyYKTezEFe,0.481,0.49,6,-10.098,0.0271,0.0536,0.123,0.0915,0.0378,152.04
67,5dIZa3pwSn1vDenZpSBEFO,All My Loving,Rita Lee,https://open.spotify.com/track/5dIZa3pwSn1vDenZpSBEFO,0.701,0.182,2,-17.068,0.0381,0.835,0.0276,0.109,0.125,117.885
68,2vCsB0tzKlAtsSwB4NBprX,All My Loving - Anthology 1 Version,The Beatles,https://open.spotify.com/track/2vCsB0tzKlAtsSwB4NBprX,0.261,0.805,0,-5.722,0.0408,0.0436,0.0,0.375,0.858,155.586
69,7j021TxcicWprdXpCcMBeH,All My Loving - Live / Remastered,The Beatles,https://open.spotify.com/track/7j021TxcicWprdXpCcMBeH,0.203,0.663,1,-8.037,0.0349,0.0203,0.0,0.899,0.725,169.994
70,4joiWvli4qJVEW6qZV2i2J,All My Loving - Remastered 2009,The Beatles,https://open.spotify.com/track/4joiWvli4qJVEW6qZV2i2J,0.416,0.563,1,-8.724,0.0298,0.207,0.0,0.343,0.9,77.56
71,2NsQgzcCEy9hZbHaBG4Xfy,All Night Long,LMFAO,https://open.spotify.com/track/2NsQgzcCEy9hZbHaBG4Xfy,0.652,0.829,5,-4.982,0.0499,0.141,0.0,0.0971,0.438,130.915
72,2Wb9ejnmy27DUTUe9YF5Ew,All Night Long (All Night) - Single Version,Lionel Richie,https://open.spotify.com/track/2Wb9ejnmy27DUTUe9YF5Ew,0.739,0.576,1,-12.024,0.0472,0.122,0.00206,0.0482,0.78,108.81
73,1zwB5h9WqvAlOTOUapSNSe,All Of The Time,Plants and Animals,https://open.spotify.com/track/1zwB5h9WqvAlOTOUapSNSe,0.55,0.751,11,-7.818,0.0754,0.225,0.345,0.133,0.347,144.296
74,6g4jkJItHpKs8Ljwt0EEMx,All That I Am,WhoMadeWho,https://open.spotify.com/track/6g4jkJItHpKs8Ljwt0EEMx,0.607,0.811,0,-6.618,0.0443,0.033,0.354,0.376,0.339,118.987
75,40WXqoyOLAAugGmJWZU1FY,All The Time,Bahamas,https://open.spotify.com/track/40WXqoyOLAAugGmJWZU1FY,0.711,0.468,4,-4.797,0.0515,0.63,0.00427,0.087,0.533,127.458
76,7uFZNMEZzAGOwQ6EZID1K4,All The Time,The Strokes,https://open.spotify.com/track/7uFZNMEZzAGOwQ6EZID1K4,0.403,0.883,2,-6.054,0.0745,8.44e-05,0.65,0.126,0.078,141.945
77,5OojmQ36TXkfL2JfoFJcaq,All the Trees of the Field Will Clap Their Hands,Sufjan Stevens,https://open.spotify.com/track/5OojmQ36TXkfL2JfoFJcaq,0.632,0.225,4,-13.423,0.0296,0.984,0.74,0.112,0.683,144.641
78,0kYUrLVQOfx21xuXu7OGrT,All These Things That I've Done,The Killers,https://open.spotify.com/track/0kYUrLVQOfx21xuXu7OGrT,0.557,0.728,6,-6.181,0.0405,0.00156,5.13e-06,0.118,0.216,118.241
79,25RYJGPnetSkV8le7TeJnR,All Things Must Pass - Anthology 3 Version,The Beatles,https://open.spotify.com/track/25RYJGPnetSkV8le7TeJnR,0.492,0.231,9,-13.476,0.0368,0.972,6.16e-06,0.229,0.61,93.232
80,7hneDPwMWHSDxFZTaiGbaT,All Time Favourite,Bahamas,https://open.spotify.com/track/7hneDPwMWHSDxFZTaiGbaT,0.378,0.254,7,-12.694,0.0399,0.891,0.00489,0.109,0.19,123.885
81,2ck8lFrYAch2GPtdhpTHe3,All Together Now - Remastered 2009,The Beatles,https://open.spotify.com/track/2ck8lFrYAch2GPtdhpTHe3,0.587,0.431,2,-9.495,0.0686,0.0722,0.0,0.561,0.778,95.937
82,6ZMu3XuSt70jbJa7OfHN7X,All Waters,Perfume Genius,https://open.spotify.com/track/6ZMu3XuSt70jbJa7OfHN7X,0.126,0.277,1,-12.954,0.0304,0.936,0.00212,0.345,0.0688,88.611
83,7BYRb9EJ90vcBmTHMvmQvm,All We Have,Brazilian Girls,https://open.spotify.com/track/7BYRb9EJ90vcBmTHMvmQvm,0.613,0.821,0,-8.534,0.0344,0.00855,0.783,0.0869,0.46,101.99
84,3oGGipilQmZTol8qFTR6u1,All You Need Is Love,The Beatles,https://open.spotify.com/track/3oGGipilQmZTol8qFTR6u1,0.372,0.532,7,-7.968,0.0314,0.232,0.0,0.0951,0.727,102.627
85,2Z8cY4QpZTFUZxCQCpvNe1,All You Need Is Love - Remastered 2009,The Beatles,https://open.spotify.com/track/2Z8cY4QpZTFUZxCQCpvNe1,0.4,0.463,7,-8.455,0.0288,0.345,4.59e-05,0.286,0.627,103.103
86,6tzFM08UuwxhuftjfUqaQA,All You Need Is Love - Remastered 2009,The Beatles,https://open.spotify.com/track/6tzFM08UuwxhuftjfUqaQA,0.389,0.436,7,-9.7,0.0295,0.343,3.2e-05,0.258,0.692,100.371
87,68BTFws92cRztMS1oQ7Ewj,All You Need Is Love - Remastered 2009,The Beatles,https://open.spotify.com/track/68BTFws92cRztMS1oQ7Ewj,0.4,0.48,7,-7.768,0.0295,0.346,3.1e-05,0.155,0.653,103.436
88,6KqiVlOLfDzJViJVAPym1p,All You Need Is Love - Remastered 2015,The Beatles,https://open.spotify.com/track/6KqiVlOLfDzJViJVAPym1p,0.397,0.625,7,-5.829,0.0347,0.437,5.47e-06,0.263,0.676,104.54
89,6Ul9vDvJrFNlCQpFvXSLr9,All Yours,Ariane Moffatt,https://open.spotify.com/track/6Ul9vDvJrFNlCQpFvXSLr9,0.719,0.638,11,-6.311,0.0274,0.0381,7.5e-05,0.155,0.589,112.034
90,7jgVqaSm3zrJlFrhVYiZj9,Almost Like Being In Love,Lester Young,https://open.spotify.com/track/7jgVqaSm3zrJlFrhVYiZj9,0.697,0.103,0,-14.972,0.0967,0.962,0.561,0.0806,0.464,129.535
91,4pXyK9GW7fuT645U0DLYYF,"Alone, Together",The Strokes,https://open.spotify.com/track/4pXyK9GW7fuT645U0DLYYF,0.511,0.855,7,-5.752,0.0307,0.00782,0.89,0.0694,0.962,142.985
92,4UmJMAY5TqXPAnsDW1Mci7,"Alone, Together",The Strokes,https://open.spotify.com/track/4UmJMAY5TqXPAnsDW1Mci7,0.515,0.863,7,-5.756,0.0308,0.00786,0.893,0.0616,0.961,143.017
93,13Q8MH3xSfIyXSVIQpIl8H,Alphabet St.,Sufjan Stevens,https://open.spotify.com/track/13Q8MH3xSfIyXSVIQpIl8H,0.808,0.839,7,-8.966,0.108,0.642,0.0805,0.0818,0.856,99.986
94,6gyUiLI8CLSy9UIAiHcJ2j,Already Yours,Bahamas,https://open.spotify.com/track/6gyUiLI8CLSy9UIAiHcJ2j,0.64,0.291,0,-12.42,0.0419,0.619,0.304,0.114,0.538,123.456
95,2Zy9cf5v1tWFDmXTbahAU8,Alter Ego,Tame Impala,https://open.spotify.com/track/2Zy9cf5v1tWFDmXTbahAU8,0.31,0.844,0,-3.582,0.0497,0.0142,0.224,0.0914,0.206,129.111
96,17Jg504RgNPNgdpRkJh9Co,Always Alright,Alabama Shakes,https://open.spotify.com/track/17Jg504RgNPNgdpRkJh9Co,0.693,0.62,9,-6.509,0.0424,0.784,0.844,0.112,0.571,106.346
97,7lWrbqRzkjLIv9SGHUDDnL,Always Something,Cage The Elephant,https://open.spotify.com/track/7lWrbqRzkjLIv9SGHUDDnL,0.693,0.947,5,-5.22,0.0437,0.000886,1.67e-05,0.256,0.917,119.983
98,5pxUPHdS1ItmLjU25AbYLg,Always Waiting,Michael Kiwanuka,https://open.spotify.com/track/5pxUPHdS1ItmLjU25AbYLg,0.43,0.405,10,-10.604,0.025,0.553,1.67e-05,0.0883,0.225,92.387
99,7EIYJ6ina8Zg2jmYKbje6L,Am I Wrong,They Call Me Rico,https://open.spotify.com/track/7EIYJ6ina8Zg2jmYKbje6L,0.474,0.845,5,-7.039,0.0566,0.346,0.00684,0.222,0.847,108.539
100,2j2A7RwqpXtff83skQLzJg,AM Theme,Other Lives,https://open.spotify.com/track/2j2A7RwqpXtff83skQLzJg,0.628,0.392,5,-11.613,0.026,0.406,0.000275,0.112,0.386,110.253
101,4p9RKOnHojKDseLNZi6A93,The Amazing Sounds of Orgy,Radiohead,https://open.spotify.com/track/4p9RKOnHojKDseLNZi6A93,0.323,0.628,1,-11.727,0.101,0.243,0.39,0.165,0.205,124.587
102,6hUoWKThrEV9PtoPIio5TJ,Amber,Electric Guest,https://open.spotify.com/track/6hUoWKThrEV9PtoPIio5TJ,0.652,0.573,8,-8.338,0.0513,0.0429,0.479,0.149,0.837,78.011
103,67a946zFlPNDkdhi0YK7hG,Ambulance,TRICOT MACHINE,https://open.spotify.com/track/67a946zFlPNDkdhi0YK7hG,0.435,0.703,3,-7.25,0.0754,0.535,0.000835,0.14,0.574,127.402
104,51UseDByqDUbRDQeRWqmhm,Amenamy,Purity Ring,https://open.spotify.com/track/51UseDByqDUbRDQeRWqmhm,0.586,0.841,1,-4.598,0.0341,0.0172,1.36e-05,0.203,0.446,145.986
105,41on8RwRh22IHcChAN2gm8,American Boy (feat. Kanye West),Estelle,https://open.spotify.com/track/41on8RwRh22IHcChAN2gm8,0.727,0.729,0,-2.99,0.326,0.171,0.0,0.07,0.512,117.932
106,7KBC17M7S7OOiuxpeKwBrM,American Daydream,Electric Guest,https://open.spotify.com/track/7KBC17M7S7OOiuxpeKwBrM,0.666,0.473,5,-10.06,0.0454,0.154,0.00317,0.109,0.409,75.002
107,2uQ4px5SPONsgcUpulywIQ,Amsterdam,Coldplay,https://open.spotify.com/track/2uQ4px5SPONsgcUpulywIQ,0.269,0.176,3,-10.463,0.0296,0.836,0.0343,0.122,0.105,78.861
108,74Z5zhIzC2X2UQPS4OLNNp,And I Love Her - Anthology 1 Version,The Beatles,https://open.spotify.com/track/74Z5zhIzC2X2UQPS4OLNNp,0.616,0.633,6,-6.404,0.0275,0.275,4.44e-05,0.173,0.857,118.849
109,65vdMBskhx3akkG9vQlSH1,And I Love Her - Remastered 2009,The Beatles,https://open.spotify.com/track/65vdMBskhx3akkG9vQlSH1,0.767,0.331,1,-10.777,0.0337,0.64,0.0,0.0681,0.636,113.312
110,4gBHbKEHw2QjmgYkS9ixKJ,And Your Bird Can Sing - Take 2 / Anthology 2 Version,The Beatles,https://open.spotify.com/track/4gBHbKEHw2QjmgYkS9ixKJ,0.327,0.676,2,-9.007,0.0368,0.03,0.0164,0.0994,0.822,133.627
111,4KRgqwb4kvBuTz1utbYxfb,And Your Bird Can Sing - Remastered 2009,The Beatles,https://open.spotify.com/track/4KRgqwb4kvBuTz1utbYxfb,0.555,0.65,4,-6.936,0.0282,0.0067,0.0491,0.236,0.966,132.59
112,3Jm6PDqIputlpeg75EtDic,"Andy, You're A Star",The Killers,https://open.spotify.com/track/3Jm6PDqIputlpeg75EtDic,0.504,0.588,1,-4.35,0.0253,0.233,0.00466,0.148,0.712,84.126
113,3wT3WDdQrsST19f1I08Z1N,Angel of Small Death and the Codeine Scene,Hozier,https://open.spotify.com/track/3wT3WDdQrsST19f1I08Z1N,0.311,0.656,4,-6.752,0.0952,0.163,7.05e-06,0.126,0.297,188.171
114,7uY7jZs5srSx3xMmyCI48T,Angel of Small Death and the Codeine Scene,Hozier,https://open.spotify.com/track/7uY7jZs5srSx3xMmyCI48T,0.52,0.643,4,-5.761,0.0432,0.198,7e-05,0.12,0.389,94.078
115,59o2b2BGgziNyPx9f3xnhA,Angel of Small Death and the Codeine Scene - Live From Spotify London,Hozier,https://open.spotify.com/track/59o2b2BGgziNyPx9f3xnhA,0.594,0.2,6,-10.472,0.0622,0.928,0.0,0.673,0.415,92.821
116,0wO3tPeULKGfrArC50Apea,Angela,The Lumineers,https://open.spotify.com/track/0wO3tPeULKGfrArC50Apea,0.669,0.56,4,-8.229,0.0309,0.652,0.000231,0.104,0.297,130.342
117,4IQcYP8p7Ts33ajSPkWktw,Angels We Have Heard On High,Sufjan Stevens,https://open.spotify.com/track/4IQcYP8p7Ts33ajSPkWktw,0.445,0.168,7,-14.857,0.0392,0.858,0.307,0.36,0.487,99.231
118,27xdZ9J1uQPIOWR2yNe8Ey,Angels We Have Heard On High,Sufjan Stevens,https://open.spotify.com/track/27xdZ9J1uQPIOWR2yNe8Ey,0.599,0.223,0,-13.441,0.0313,0.953,0.0014,0.183,0.402,123.959
119,6vSq5q5DCs1IvwKIq53hj2,Animal,Miike Snow,https://open.spotify.com/track/6vSq5q5DCs1IvwKIq53hj2,0.774,0.721,6,-6.662,0.0773,0.0126,6.49e-06,0.0952,0.654,118.048
